gene_id,Con_PTH_1,Con_PTH_2,Con_PTH_3,Con_PTH_4,Con_Veh_1,Con_Veh_2,Con_Veh_3,Con_Veh_4
ENSMUSG00000097886|Gsg1l2,0,0,0,0,0,0,0,0
ENSMUSG00000022375|Lrrc6,2,0,0,0,0,2,0,0
MSTRG.16258|Mir343,2,5,4,1,1,2,1,2
MSTRG.15603|Prickle2,2319,1375,1549,1581,1550,1694,1816,1509
ENSMUSG00000102134|Gm9931,0,0,0,0,0,0,0,0
ENSMUSG00000094361|Gm21657,0,0,0,0,0,0,0,0
MSTRG.9571|Gm44063,0,0,0,0,0,0,0,0
ENSMUSG00000108612|RP24-270O6.2,0,0,0,0,0,0,0,0
ENSMUSG00000104957|Gm43354,0,0,0,0,0,0,0,0
MSTRG.8326|Cd63-ps,6723,3721,5659,4962,5276,5404,5519,5495
ENSMUSG00000042828|Trim72,27,11,21,8,0,0,16,7
ENSMUSG00000094831|Gm25474,0,0,0,0,0,0,0,0
MSTRG.9475|Swi5,6589,5727,7205,6610,6265,4882,5141,5230
MSTRG.11873|Mir6381,0,0,0,0,0,0,0,0
ENSMUSG00000100911|1700027F09Rik,0,0,2,0,0,0,0,0
ENSMUSG00000105337|Gm43832,0,0,0,0,0,0,0,0
MSTRG.11819|Bdh2,246,223,249,179,282,263,243,265
ENSMUSG00000107579|Gm44176,0,0,0,0,0,0,0,0
MSTRG.18650|Dbndd1,21,38,36,24,42,33,58,17
MSTRG.19892|mt-Tl2,1,1,1,1,1,1,1,1
ENSMUSG00000108892|RP23-28E6.1,27,16,19,23,15,19,26,25
MSTRG.3620|Plcd3,840,737,764,767,743,705,660,670
MSTRG.476|Gm28364,0,0,0,0,0,0,0,0
ENSMUSG00000083715|Gm14202,0,0,0,0,0,0,0,0
MSTRG.7171|Sh3bgr,674,410,555,585,635,566,549,362
ENSMUSG00000101730|Gm28580,0,0,0,0,0,0,0,0
MSTRG.10847|Gm32950,0,0,2,0,0,0,1,0
ENSMUSG00000033981|Gria2,9,8,9,7,5,0,10,8
MSTRG.7992|Prepl,1695,997,1264,1437,1573,1631,1503,1785
ENSMUSG00000054453|Sytl5,0,0,6,0,13,0,0,7
ENSMUSG00000099331|Mir7239,0,0,0,0,0,0,0,0
MSTRG.18276|Chd9,1568,1190,1551,1470,2375,2159,2606,2677
ENSMUSG00000085585|Gm12223,0,5,7,0,0,0,0,0
ENSMUSG00000104258|Gm37175,0,0,0,0,0,0,0,0
MSTRG.17548|RP23-218E6.1,0,0,0,0,0,0,0,0
ENSMUSG00000069962|Gm5356,3,0,0,0,0,0,0,0
MSTRG.3327|Smg8,1422,754,1041,1152,786,947,945,932
MSTRG.2212|Lgr5,8684,4887,6317,7815,10897,11059,12351,10010
MSTRG.19095|Cul5,2939,1774,2242,2560,2337,2262,2634,2684
ENSMUSG00000070778|Rpl7a-ps8,0,0,0,0,0,0,0,0
MSTRG.16922|Gm37829,5,34,34,26,34,38,35,62
ENSMUSG00000018973|Hoxb1,0,3,0,0,0,0,0,0
ENSMUSG00000025610|Map3k7cl,25,30,32,31,35,39,26,51
MSTRG.8117|Asxl3,189,122,178,192,550,478,604,462
ENSMUSG00000101325|Scgb2b4-ps,0,0,0,0,0,0,0,0
ENSMUSG00000027377|Mall,2,0,2,5,2,2,0,0
ENSMUSG00000086275|1700121C08Rik,0,0,0,0,0,0,0,0
MSTRG.8535|Ndufv1,2821,1662,1766,2209,2060,1923,2066,2143
MSTRG.18815|Zfp560,314,376,434,370,381,359,330,415
ENSMUSG00000108685|RP24-138O17.1,0,0,0,0,0,0,0,0
ENSMUSG00000104062|Gm37952,0,0,0,0,0,0,0,0
MSTRG.9978|Pax6os1,0,0,0,0,0,0,0,0
ENSMUSG00000082072|Gm15785,3,2,4,2,1,1,0,1
ENSMUSG00000101315|Krtap28-13,0,0,0,0,0,0,0,0
MSTRG.8311|Ticam2,131,98,74,122,107,83,102,184
ENSMUSG00000100079|Ifnab,0,0,0,0,0,0,0,0
MSTRG.11521|Gm15471,0,0,0,0,0,0,0,0
ENSMUSG00000042525|4933428M09Rik,0,0,0,0,0,0,0,0
MSTRG.3890|Nploc4,5278,2777,3245,3902,3343,3404,3875,4008
MSTRG.16374|Dyrk1b,751,473,433,589,1073,1146,1287,1089
MSTRG.3904|Anapc11,2990,2712,3478,2687,2758,2444,2472,2691
MSTRG.3528|Nt5c3b,1275,826,969,1044,1323,1067,1164,1144
MSTRG.8339|Csnk1g3,2777,1524,1990,2262,2382,2630,2875,3037
ENSMUSG00000040640|Erc2,26,12,25,31,19,27,20,18
ENSMUSG00000094032|Gm24654,0,0,0,0,0,0,0,0
ENSMUSG00000094740|Gm17449,0,0,0,0,0,0,0,0
ENSMUSG00000108401|RP24-200F21.1,0,0,0,0,0,0,0,0
ENSMUSG00000093666|Vmn1r-ps15,0,0,0,0,0,0,0,0
MSTRG.17671|Nap1l4,5397,3030,3824,4106,4312,4465,4852,5078
MSTRG.17359|Gm23559,0,0,0,0,0,0,0,0
MSTRG.17491|Mcmbp,2080,1055,1186,1598,1756,1879,1924,2116
ENSMUSG00000045613|Chrm2,66,44,34,56,28,13,40,19
ENSMUSG00000075146|Olfr1154,0,0,0,0,0,0,0,0
ENSMUSG00000091652|Vmn1r57,0,0,0,0,0,0,0,0
ENSMUSG00000109164|RP23-36L11.2,0,0,0,0,0,0,0,0
MSTRG.3451|Osbpl7,587,440,432,486,382,504,420,565
ENSMUSG00000103716|Gm19430,0,0,0,0,0,0,0,0
MSTRG.898|Cyb5r1,1411,1174,1174,1379,1537,1460,1633,1629
ENSMUSG00000109171|RP23-44E14.4,0,0,0,0,1,0,0,0
ENSMUSG00000049093|Il23r,4,3,4,0,0,3,10,2
ENSMUSG00000107694|Gm8921,0,0,0,0,0,0,0,0
MSTRG.9358|Snhg7,2,12,5,6,2,2,3,5
MSTRG.6166|Mir151,0,0,0,0,0,0,0,0
MSTRG.14344|Plbd2,9031,4461,5338,6710,7717,6666,7409,7110
MSTRG.15196|Gm6352,12,10,9,10,17,15,9,17
MSTRG.16477|Arhgap33os,0,0,0,0,0,0,0,0
ENSMUSG00000021791|Dydc2,0,4,0,0,0,2,0,2
ENSMUSG00000092706|Gm24510,0,0,0,0,0,0,0,0
ENSMUSG00000097254|C430042M11Rik,17,16,30,0,24,15,27,19
MSTRG.1491|Zbtb2,615,301,482,558,551,600,611,650
ENSMUSG00000054459|Vsnl1,73,32,54,50,73,45,60,54
ENSMUSG00000098796|Gm27163,0,1,0,0,0,0,0,0
MSTRG.10528|Top1,11101,5878,6610,7472,3737,3926,4056,4451
ENSMUSG00000089226|Gm22076,0,0,0,0,0,0,0,0
MSTRG.6545|Gm20680,1,1,1,0,0,1,0,1
ENSMUSG00000044923|Olfr1030,0,0,0,0,0,0,0,0
ENSMUSG00000088949|Gm24931,0,0,0,0,0,0,0,0
ENSMUSG00000099901|Zbed4-ps2,0,0,0,0,0,0,0,0
MSTRG.19082|Arhgap20,353,194,267,252,1350,1187,1358,1302
MSTRG.1742|Asf1a,893,493,713,671,606,672,745,746
MSTRG.20472|Gm26441,0,0,0,0,0,0,0,0
ENSMUSG00000096468|Gm16405,0,0,0,0,0,0,0,0
MSTRG.14761|Snx8,1430,1051,1040,1064,1835,2029,2060,2117
MSTRG.12537|3110021N24Rik,9,7,2,2,2,7,5,3
ENSMUSG00000064591|Gm22302,0,0,0,0,0,0,0,0
ENSMUSG00000038044|Cct8l1,0,0,0,0,0,16,0,0
MSTRG.14602|Ncf1,968,606,754,824,703,685,783,1386
ENSMUSG00000101373|Zfp813-ps,0,0,0,0,0,0,0,0
MSTRG.12110|Gm22849,0,1,0,0,0,0,0,0
ENSMUSG00000064507|n-R5s94,0,0,0,0,0,0,0,0
ENSMUSG00000022211|Lrrc16b,69,44,69,49,75,61,79,109
MSTRG.9443|Prrx2,6839,4565,5369,5763,6243,6055,6595,6226
MSTRG.9782|Mrpl23-ps1,18,23,21,18,19,8,20,11
MSTRG.6961|Zbtb20,2943,1994,2327,1923,3220,2532,3451,2460
MSTRG.5664|Mipep,1218,922,1023,990,735,759,836,910
MSTRG.4798|Tmem14c,4271,3321,3932,3685,2600,2403,2754,2648
MSTRG.13860|Gm43374,0,0,0,0,0,0,0,0
ENSMUSG00000096770|Amy2a4,0,0,0,0,0,0,0,0
ENSMUSG00000082287|Gm15333,0,0,0,0,0,0,0,0
ENSMUSG00000028825|Rhd,30,12,29,25,47,24,61,51
ENSMUSG00000024768|Lipf,0,0,0,0,0,0,0,0
ENSMUSG00000099500|Gm29531,0,0,0,0,0,0,0,0
ENSMUSG00000094405|Gm23143,0,0,0,0,0,0,0,0
MSTRG.11697|Gm4609,262,112,154,198,160,164,164,233
ENSMUSG00000101673|Gm28070,0,0,0,0,0,0,0,0
ENSMUSG00000084283|Gm14914,0,0,0,0,0,0,0,0
ENSMUSG00000094939|Gm21773,0,0,0,0,0,0,0,0
ENSMUSG00000107036|Gm7596,0,0,0,0,0,0,0,0
MSTRG.17676|Gm15579,0,0,0,0,0,0,0,0
ENSMUSG00000082877|Gm13009,0,0,0,0,0,0,0,0
MSTRG.8847|Cd274,196,117,112,180,140,86,139,120
ENSMUSG00000105709|Gm42723,0,0,0,0,0,0,0,0
ENSMUSG00000064739|Gm23055,0,0,0,0,0,0,0,0
ENSMUSG00000092718|Gm22860,0,0,0,0,0,0,0,0
MSTRG.20112|Gm26487,0,0,0,0,0,0,0,0
ENSMUSG00000092109|Gm9376,0,0,0,0,0,0,0,0
ENSMUSG00000082591|Gm11558,0,0,0,0,0,0,0,0
MSTRG.5949|Ptger4,1774,915,1017,1278,400,440,455,559
MSTRG.1567|Perp,543,298,399,383,541,572,583,424
ENSMUSG00000000318|Clec10a,64,32,19,22,37,38,41,68
ENSMUSG00000089587|Gm23339,0,0,0,0,0,0,0,0
MSTRG.8853|Ranbp6,1293,780,943,917,871,792,940,1051
ENSMUSG00000091741|Gm17161,0,0,0,0,0,0,0,0
ENSMUSG00000104759|Ranbp2-ps12,0,0,0,0,0,0,0,0
ENSMUSG00000094074|Olfr1292-ps1,0,0,0,0,2,0,0,0
MSTRG.4891|Arl10,325,257,253,251,390,360,446,428
MSTRG.10407|Kif3b,2078,1632,1850,1796,1874,1893,2180,2235
ENSMUSG00000062826|Ces2f,0,0,0,0,0,0,0,0
MSTRG.6147|Gm2991,78,44,58,81,60,65,80,62
ENSMUSG00000094717|Gm22821,0,0,0,0,0,0,0,0
MSTRG.3913|Aspscr1,1451,932,1130,1294,1451,1505,1714,1559
MSTRG.11922|Fubp1,2467,2360,2016,2413,3260,3375,3875,4036
MSTRG.5882|Mir19b-1,1,1,1,0,0,0,0,0
ENSMUSG00000095494|Gm7391,0,0,0,0,0,0,0,0
ENSMUSG00000046262|C87977,0,0,0,0,0,0,0,0
ENSMUSG00000063932|Poteg,0,0,0,0,0,0,0,0
ENSMUSG00000087470|A630031M04Rik,0,0,0,0,0,0,0,0
ENSMUSG00000098107|Gm27007,0,0,0,0,0,0,0,0
MSTRG.13690|Gm43830,0,0,1,0,0,0,0,0
ENSMUSG00000047716|Olfr736,0,0,0,0,0,0,0,0
ENSMUSG00000100630|Gm28450,0,0,0,0,0,0,0,0
MSTRG.3393|Mrpl27,1025,880,1052,1010,888,810,1040,1037
MSTRG.18579|Fbxo31,2739,1402,1554,2110,1077,1072,1120,1130
ENSMUSG00000108845|RP23-341H2.4,0,0,0,0,0,0,0,0
ENSMUSG00000062432|Cyp26c1,5,0,0,0,0,0,0,0
MSTRG.12513|0610037L13Rik,2024,1465,1517,1582,1673,1612,1796,1834
MSTRG.7690|Mut,1545,964,1121,1212,1629,1470,1790,1685
MSTRG.5999|Fam134b,7059,3395,4274,5155,1810,1806,1784,1612
MSTRG.4506|Mir410,1,1,1,1,1,1,1,1
ENSMUSG00000104314|Gm37907,0,0,0,0,0,0,0,0
MSTRG.4506|Mir412,3,3,6,6,1,1,2,1
ENSMUSG00000089619|Gm23777,0,0,0,0,0,0,0,0
MSTRG.12995|C630004L07Rik,7,3,0,3,11,5,5,6
MSTRG.10065|Gchfr,64,68,77,48,27,16,62,46
MSTRG.6317|Rps19bp1,410,315,335,371,412,370,321,449
ENSMUSG00000109417|RP24-155I15.5,0,0,0,0,0,0,0,0
MSTRG.1506|Cnksr3,3084,1455,1723,2234,1646,1673,1847,1827
MSTRG.2341|Myl6b,166,109,119,175,177,160,189,188
MSTRG.7766|Guca1a,282,214,235,273,214,187,204,179
ENSMUSG00000082005|Gm7189,0,0,0,0,0,0,0,0
ENSMUSG00000095462|Gm21725,0,0,0,0,0,0,0,0
MSTRG.5020|A530095I07Rik,0,4,0,10,6,6,0,12
ENSMUSG00000088511|Gm24435,0,0,0,0,0,0,0,0
MSTRG.4340|Zc2hc1c,26,34,30,41,73,69,25,59
ENSMUSG00000082276|Gm13885,0,0,0,0,0,0,0,0
MSTRG.4797|Pak1ip1,3038,1875,2465,2234,1410,1361,1516,1393
ENSMUSG00000094305|Scgb2b20,0,0,0,0,0,0,0,0
MSTRG.10620|Gm14291,2,5,13,9,10,6,6,6
ENSMUSG00000109180|RP23-352H11.7,0,0,0,0,0,0,0,0
MSTRG.12097|Pnrc1,3110,1749,1991,2502,3095,3251,3461,3644
ENSMUSG00000079701|Ssxb3,0,0,0,0,0,0,0,0
ENSMUSG00000076621|Ighj1,0,0,0,0,0,0,0,0
MSTRG.133|Prim2,581,314,446,389,530,509,618,607
MSTRG.20448|Chrdl1,25698,11453,16248,18993,21979,22658,24848,23717
MSTRG.18855|Qtrt1,362,298,288,323,393,322,439,421
ENSMUSG00000100111|A330087D11Rik,3,0,0,0,0,0,0,0
ENSMUSG00000061296|Vmn1r210,0,0,0,0,0,0,0,0
ENSMUSG00000107172|4933430H06Rik,0,0,0,0,0,0,0,0
MSTRG.17438|1700008J07Rik,72,50,48,103,82,94,105,81
ENSMUSG00000076887|Traj43,0,0,0,0,0,0,0,0
MSTRG.15233|Ccdc126,414,282,318,420,548,627,552,514
ENSMUSG00000098876|Mir6350,0,0,0,0,0,0,0,0
ENSMUSG00000079889|Gm11951,2,0,0,0,8,0,0,0
ENSMUSG00000061992|Gm4953,0,0,0,0,0,0,1,0
MSTRG.9131|Gm13192,112,82,87,52,59,58,50,86
ENSMUSG00000065629|Gm24826,0,0,0,0,0,0,0,0
ENSMUSG00000101590|Gm29104,0,0,0,0,0,0,0,0
ENSMUSG00000094948|Gm21286,0,0,0,0,0,0,0,0
MSTRG.13688|Gm19031,0,0,0,0,0,0,0,0
MSTRG.17944|Ufsp2,2329,1382,1570,1784,1948,2126,2501,2649
MSTRG.4424|Golga5,2418,1528,1747,2073,2439,2194,2372,2366
MSTRG.2087|Gm15990,0,0,0,0,0,0,0,0
ENSMUSG00000065812|Gm24696,0,0,0,0,0,0,0,0
ENSMUSG00000034452|Slc24a1,0,0,2,0,0,0,0,0
ENSMUSG00000081024|Gm14627,0,0,0,0,0,0,0,0
ENSMUSG00000049737|Olfr1361,0,0,0,0,0,0,0,0
MSTRG.5440|Phf7,102,78,93,117,227,251,212,262
MSTRG.13949|Gm43057,0,0,0,0,0,0,0,0
MSTRG.10904|Exosc9,1213,731,776,873,952,861,847,993
ENSMUSG00000094573|Gm23549,0,0,0,0,0,0,0,0
ENSMUSG00000057067|Olfr297,0,0,0,0,0,0,0,0
ENSMUSG00000045232|Rln3,4,0,0,0,0,0,0,2
ENSMUSG00000075081|Olfr1247,0,0,0,0,0,0,0,0
ENSMUSG00000071818|4930417O22Rik,0,0,0,0,0,0,0,0
ENSMUSG00000089079|Gm24503,0,0,0,0,0,0,0,0
MSTRG.65|Gm38380,0,0,3,0,0,0,0,0
MSTRG.13561|Gm42559,22,45,36,40,22,9,13,15
MSTRG.8051|Fabp5l2,0,0,0,0,0,0,0,0
MSTRG.2885|Akap10,1400,729,914,1030,1042,1035,1161,1261
ENSMUSG00000089581|Gm23341,2,2,1,0,0,2,3,0
ENSMUSG00000088985|Mir1946a,0,0,0,1,0,0,0,0
ENSMUSG00000103929|Gm37892,0,0,0,0,0,0,0,0
ENSMUSG00000095327|Gm14996,0,0,0,0,0,0,0,0
ENSMUSG00000035551|Igfbpl1,7,9,3,16,0,0,0,0
MSTRG.16114|Gm15494,4,3,1,7,2,0,0,0
MSTRG.4668|Zkscan4,40,20,18,33,117,90,133,131
MSTRG.15340|Gadd45a,1646,1249,1368,1468,520,411,535,493
ENSMUSG00000083507|Gm12842,0,0,0,0,0,0,0,0
ENSMUSG00000108386|Olfr730,0,0,0,0,0,0,0,0
MSTRG.6108|Zhx2,5244,2573,3224,3718,831,1056,888,952
MSTRG.11572|Gm4540,118,119,172,138,99,83,128,118
ENSMUSG00000101702|1700072G22Rik,0,0,0,0,0,0,0,0
ENSMUSG00000095900|Gm20773,0,0,0,0,0,0,0,0
ENSMUSG00000098949|Gm27160,0,0,0,0,0,0,0,0
ENSMUSG00000081321|Gm15304,0,0,0,0,0,0,0,0
MSTRG.388|6030460B20Rik,1,4,6,0,0,2,0,0
ENSMUSG00000040706|Agmat,10,0,3,10,0,13,4,4
MSTRG.8634|Znhit2,769,564,604,725,767,805,805,868
MSTRG.17515|Dmbt1,15,12,28,30,3,0,0,0
MSTRG.19253|2810417H13Rik,1235,814,821,1136,1035,1128,1089,1341
MSTRG.8617|Gm27694,178,390,302,259,222,266,355,385
ENSMUSG00000085301|Gm12132,0,0,0,0,0,0,0,0
ENSMUSG00000093848|Gm20865,0,0,0,0,0,0,0,0
ENSMUSG00000053825|Ppfia2,246,147,233,124,208,195,260,229
MSTRG.17133|Il18bp,177,161,143,188,155,115,204,217
ENSMUSG00000097086|Gm7672,3,2,3,8,9,3,8,6
MSTRG.5972|Gm21973,0,0,0,0,0,0,0,0
ENSMUSG00000099215|Gm27682,0,0,0,0,0,0,0,0
MSTRG.19825|Tcaim,235,230,223,282,365,339,320,435
ENSMUSG00000096431|Gm22131,0,0,0,0,0,0,0,0
MSTRG.13499|Gm43659,0,0,0,0,0,0,0,0
ENSMUSG00000089377|Gm22135,0,0,0,0,0,0,0,0
MSTRG.17608|Sprn,112,73,41,91,129,69,153,114
ENSMUSG00000108544|RP23-174D7.4,0,0,0,0,0,0,0,0
ENSMUSG00000068099|1500009C09Rik,3,0,0,0,0,0,0,0
ENSMUSG00000095345|Gm21821,0,0,0,0,0,0,0,0
MSTRG.14261|Ankrd13a,6314,3521,4381,5120,5309,5179,5998,6294
ENSMUSG00000056316|Gm9996,0,0,0,0,0,0,0,0
MSTRG.8437|Ldlrad4,1137,832,1031,943,1075,979,1130,968
ENSMUSG00000094941|Gm15093,0,0,0,0,0,0,0,0
MSTRG.5557|Sall2,821,495,555,646,1260,1357,1295,1279
MSTRG.444|Gm24729,0,0,0,0,0,0,0,0
ENSMUSG00000095305|Gm23790,0,0,0,0,0,0,0,0
ENSMUSG00000031364|Grpr,0,4,0,0,6,1,0,0
MSTRG.19979|Gm14537,0,2,0,0,0,0,0,0
MSTRG.3261|Pex12,361,307,248,350,491,541,528,563
ENSMUSG00000061525|4921509C19Rik,0,0,0,0,0,0,0,0
MSTRG.8542|Coro1b,5762,3838,4558,4843,5791,5436,5675,6107
MSTRG.12484|Plpp3,31113,14723,19491,22755,10656,10395,10181,9673
MSTRG.1702|Ostm1,2574,1380,1880,2005,1822,1950,2129,2218
ENSMUSG00000087536|Gm14246,0,0,0,0,0,0,0,0
ENSMUSG00000058515|Olfr933,0,0,0,0,0,0,0,0
MSTRG.10033|Gm13972,0,0,0,2,0,0,0,0
MSTRG.11763|Alpk1,544,699,639,633,451,395,421,482
MSTRG.1568|Tnfaip3,413,255,304,323,421,333,398,437
ENSMUSG00000102155|Gm37468,0,1,0,0,0,0,0,0
MSTRG.5501|Gm10101,7,4,8,0,5,12,5,8
MSTRG.9354|Notch1,1402,1254,1357,1521,1181,1221,1140,1271
MSTRG.17653|Prr33,32,51,57,73,46,31,33,43
MSTRG.16518|Gm6096,0,0,0,2,2,2,2,2
ENSMUSG00000036925|Mucl2,0,0,0,0,0,0,10,0
ENSMUSG00000091350|Vmn2r92,0,0,0,0,0,0,0,0
MSTRG.16920|Rpl7a-ps9,5,0,0,2,2,8,1,0
ENSMUSG00000100756|Gm21257,0,0,0,0,0,0,0,0
MSTRG.8378|Mir6982,0,0,0,0,0,0,0,0
ENSMUSG00000034891|Sncb,8,9,7,2,0,6,0,0
MSTRG.1313|Sccpdh,1823,1202,1422,1536,1642,1545,1425,1514
ENSMUSG00000038026|Kcnj9,0,6,0,3,0,0,0,8
MSTRG.16341|Mia,1309,1127,1424,1044,1086,984,1036,771
MSTRG.10087|Jmjd7,184,75,99,124,137,203,192,169
MSTRG.12403|Mllt3,718,477,547,621,903,982,1059,1047
MSTRG.7980|Cox7a2l,4976,4474,4751,4562,4681,4175,4344,4480
MSTRG.1311|Gm15480,0,1,2,1,3,0,0,0
MSTRG.9128|Prpf18,1944,1098,1322,1293,1508,1485,1822,1804
ENSMUSG00000081632|Gm11443,0,0,0,0,0,0,0,0
ENSMUSG00000076614|Ighg1,0,0,0,0,0,0,0,0
ENSMUSG00000105843|Gm42644,2,5,7,2,15,0,2,4
ENSMUSG00000058260|Serpina9,0,0,0,0,0,0,0,0
ENSMUSG00000080594|Mir669h,0,0,0,0,0,0,0,0
ENSMUSG00000059334|Zfp36l3,0,0,8,0,0,0,0,0
MSTRG.10085|Mapkbp1,2046,2542,2553,1960,1873,1800,2110,1940
MSTRG.3238|Gm11420,0,0,0,0,0,0,0,0
MSTRG.19156|Csk,2707,1759,1846,2282,3963,4142,4280,4619
ENSMUSG00000098394|Gm27999,0,0,0,0,0,0,0,0
MSTRG.10044|Gm29233,7,10,10,13,16,22,17,20
ENSMUSG00000099031|Mir7240,0,0,1,0,0,0,1,0
MSTRG.3187|Poldip2,2582,1559,2049,2163,3380,2865,2997,3207
MSTRG.1426|Tatdn3,227,251,292,257,244,242,297,227
ENSMUSG00000077435|Gm22590,0,0,0,0,0,0,0,0
MSTRG.17324|RP24-417N13.5,6,5,15,6,0,10,19,0
MSTRG.1606|Mir6905,1,2,2,1,1,1,4,0
ENSMUSG00000083438|Gm5402,0,0,0,0,0,0,0,0
ENSMUSG00000072598|Ang6,0,0,0,0,0,0,0,0
MSTRG.1625|Echdc1,626,361,546,658,606,519,744,708
MSTRG.17878|Tti2,741,576,566,528,588,609,603,633
MSTRG.19497|1700065D16Rik,4,0,4,8,3,0,9,6
MSTRG.15449|Tet3,2017,1368,1307,1455,1691,1746,1744,1864
ENSMUSG00000098563|Mir6402,0,0,0,0,0,0,0,0
MSTRG.7898|Gm28727,0,7,15,9,9,3,15,12
ENSMUSG00000101644|Gm28343,0,0,0,0,0,0,0,0
ENSMUSG00000105000|Gm43616,0,0,0,0,0,0,0,0
MSTRG.7369|Snhg9,2,2,0,6,2,0,1,1
MSTRG.484|Vil1,0,0,0,0,0,0,0,0
MSTRG.17326|Igsf6,312,265,306,347,224,226,227,346
MSTRG.15713|Gm44200,10,8,17,17,7,6,11,8
MSTRG.9981|Pax6,5,7,20,6,7,4,4,0
ENSMUSG00000109212|Olfr126,0,0,0,0,0,0,0,0
ENSMUSG00000085682|Gm14267,3,0,0,2,0,3,0,0
ENSMUSG00000055184|Fam72a,36,22,18,44,54,42,57,76
ENSMUSG00000098406|Mir7222,0,0,0,0,0,0,0,0
MSTRG.5310|Gm5457,9,34,18,14,16,32,3,28
MSTRG.16675|Saa3,107,108,102,110,95,64,75,48
ENSMUSG00000107008|Gm2762,5,0,0,2,0,2,1,2
ENSMUSG00000086460|Gm12236,0,0,0,0,0,2,0,0
ENSMUSG00000107882|Gm44278,0,0,0,0,0,0,0,0
MSTRG.213|Gm37309,25,48,73,66,19,8,24,42
MSTRG.4141|Ralgapa1,1757,1197,1192,1407,1459,1420,1748,1721
MSTRG.12790|Marcksl1,8077,4610,5487,6110,5648,5794,5594,5795
ENSMUSG00000074564|Gm10720,0,0,0,0,0,0,0,0
ENSMUSG00000081916|Gm12899,0,0,0,0,0,0,0,0
MSTRG.14863|Mtus2,211,111,90,175,159,154,218,240
MSTRG.15666|Crbn,1224,938,1116,990,1337,1088,1224,1419
MSTRG.7851|Slc25a23,744,366,483,459,705,694,868,844
ENSMUSG00000091649|Phf11b,35,33,22,16,20,16,30,54
MSTRG.6163|Chrac1,695,483,621,570,603,646,717,783
MSTRG.19809|Sec22c,563,342,444,499,894,917,921,883
ENSMUSG00000046041|Olfr803,0,0,0,0,0,0,0,0
MSTRG.10127|Gm23983,0,0,0,0,1,0,0,0
MSTRG.1617|Lama2,2121,1586,1591,1831,1797,1568,1855,1928
MSTRG.12942|Kdm1a,3590,2139,2452,2719,3239,3026,3598,3631
MSTRG.3000|Mir6924,0,0,0,0,0,0,0,0
ENSMUSG00000100196|Gm20827,0,0,0,0,0,0,0,0
MSTRG.16159|Gm27675,1,0,1,0,0,0,0,0
MSTRG.10747|9230112E08Rik,343,428,252,262,400,262,287,390
ENSMUSG00000100814|Gm28669,0,0,0,0,0,0,0,0
ENSMUSG00000027855|Sycp1,2,0,0,0,0,0,0,0
ENSMUSG00000106176|Gm43730,0,0,0,2,0,0,3,0
ENSMUSG00000036961|Wnt8b,0,0,0,0,0,0,0,0
ENSMUSG00000073907|Olfr689,0,0,0,0,0,0,0,0
ENSMUSG00000098509|Rgs21,0,0,0,0,0,5,8,4
ENSMUSG00000098171|Gm9621,0,0,0,0,0,0,0,0
ENSMUSG00000099956|Gm29365,0,0,0,0,0,0,0,0
ENSMUSG00000042717|Ppp1r3a,0,3,0,0,0,0,0,0
MSTRG.15956|Apold1,18275,11772,15077,14525,34,73,59,77
ENSMUSG00000050577|Olfr1038-ps,0,0,0,0,0,0,0,0
ENSMUSG00000024032|Tff1,0,0,0,0,0,0,0,0
MSTRG.17924|Slc7a2,5233,3041,3787,3761,6210,5090,6124,5997
MSTRG.8417|Sec11c,1210,1320,1443,1243,904,897,924,1105
ENSMUSG00000020928|Higd1b,0,0,2,1,0,0,0,0
MSTRG.14882|Alox5ap,1056,807,857,864,853,619,634,1169
ENSMUSG00000060863|Tcl1b2,0,0,0,0,0,0,0,0
ENSMUSG00000001566|Mnx1,0,0,0,0,0,0,0,0
MSTRG.16315|Megf8,8277,7204,7185,6930,7817,7003,8169,7126
MSTRG.8325|Hsd17b4,3469,1718,2222,2785,3321,2820,3522,3602
ENSMUSG00000107821|Gm8038,7,9,2,2,5,4,11,9
MSTRG.19087|Mir6244,0,0,0,0,0,0,0,0
ENSMUSG00000077535|Gm22543,0,0,0,0,0,0,0,0
MSTRG.15650|Gm44116,0,4,0,2,4,0,0,0
ENSMUSG00000098768|Gm27207,0,0,0,0,0,0,0,0
MSTRG.10274|Mcm8,97,53,75,74,141,173,230,202
ENSMUSG00000084906|Gm13794,0,0,0,0,0,0,0,0
ENSMUSG00000092891|Gm23810,0,1,0,0,0,0,0,0
ENSMUSG00000085032|Gm11217,0,0,0,0,0,0,0,0
MSTRG.485|Usp37,1341,720,812,996,573,694,686,747
MSTRG.15266|Gm43967,0,2,1,0,0,0,0,0
MSTRG.864|Mfsd4,409,25,36,22,400,378,265,603
ENSMUSG00000076492|Trbj2-1,0,0,0,0,0,0,0,0
ENSMUSG00000050810|Oog3,0,0,0,0,0,0,0,0
ENSMUSG00000099653|Gm28984,0,0,0,0,0,0,0,0
ENSMUSG00000093041|Gm26455,0,0,0,1,0,0,0,0
MSTRG.15038|Gm26484,0,4,2,4,1,4,1,3
MSTRG.20384|Arl13a,0,0,0,0,0,0,0,0
MSTRG.13140|Eno1,8938,4904,5852,7079,6904,6434,8112,9960
ENSMUSG00000083519|Gm13674,0,0,0,0,0,0,0,0
MSTRG.19112|Hykk,379,149,238,300,836,736,836,785
MSTRG.18001|Ddx60,184,219,181,234,215,273,276,333
